Unnamed: 0,hr_state,sysbp_state,glucose_state,oxygen_state,diabetes_state,antibiotic_state,vaso_state,vent_state,Action_taken,beh_p_0,beh_p_1,beh_p_2,beh_p_3,beh_p_4,beh_p_5,beh_p_6,beh_p_7
0,0,0,0,0,0,0,0,0,2,0.013668216,0.04085541,0.41322073,0.08841552,0.12773669,0.036184404,0.24242504,0.03749402
1,0,0,0,0,0,0,0,1,2,0.0038634294,0.028587213,0.52064836,0.052922916,0.0490223,0.026698753,0.27653867,0.041718286
2,0,0,0,0,0,0,1,0,2,0.009014409,0.046959095,0.37352067,0.17694817,0.018765496,0.04078711,0.2767379,0.057267033
3,0,0,0,0,0,0,1,1,2,0.0023080881,0.031952173,0.46252838,0.11551033,0.005385132,0.028995182,0.28467762,0.068643145
4,0,0,0,0,0,1,0,0,2,0.058008313,0.032388706,0.35349232,0.0374178,0.18081254,0.028188117,0.29811233,0.011579887
5,0,0,0,0,0,1,0,1,2,0.021721307,0.024993664,0.4948006,0.02482889,0.074959815,0.023846028,0.3170692,0.017780488
6,0,0,0,0,0,1,1,0,6,0.036348272,0.042820748,0.35831594,0.08768001,0.023063125,0.03702585,0.39457843,0.02016757
7,0,0,0,0,0,1,1,1,2,0.01184245,0.030325614,0.46471068,0.060446322,0.0068397676,0.028621517,0.36528745,0.031926185
8,0,0,1,0,0,0,0,0,3,0.021449614,0.0233435,0.28871432,0.43996996,0.05098076,0.022248536,0.058218915,0.09507431
9,0,0,1,0,0,0,0,1,2,0.006372009,0.018884212,0.39521578,0.37450722,0.0236389,0.018423123,0.06853339,0.09442543
10,0,0,1,0,0,0,1,0,3,0.0121574635,0.019338423,0.19235648,0.59273684,0.005505098,0.016915588,0.047599033,0.11339106
11,0,0,1,0,0,0,1,1,3,0.003050076,0.015066393,0.25984776,0.54035264,0.0019079846,0.013307932,0.051524222,0.114942975
12,0,0,1,0,0,1,0,0,2,0.23294441,0.022919312,0.2563486,0.23508048,0.10687193,0.022198973,0.067564,0.056072265
13,0,0,1,0,0,1,0,1,2,0.090272255,0.021241311,0.42391726,0.23069373,0.055432864,0.021989664,0.07981588,0.076637074
14,0,0,1,0,0,1,1,0,3,0.14075601,0.025304088,0.21909374,0.41705054,0.011202684,0.022853179,0.075453945,0.088285804
15,0,0,1,0,0,1,1,1,3,0.043964483,0.020511419,0.32104072,0.40128052,0.0038883593,0.019447805,0.07369427,0.11617246
16,0,0,2,0,0,0,0,0,3,0.005034215,0.015651956,0.2307867,0.6099212,0.022880258,0.01519978,0.042243782,0.058281995
17,0,0,2,0,0,0,0,1,3,0.0014159877,0.011638171,0.2818792,0.59584624,0.010731963,0.01110674,0.03933969,0.048041992
