Unnamed: 0,hr_state,sysbp_state,glucose_state,oxygen_state,diabetes_state,antibiotic_state,vaso_state,vent_state,Action_taken,beh_p_0,beh_p_1,beh_p_2,beh_p_3,beh_p_4,beh_p_5,beh_p_6,beh_p_7
0,0,0,0,0,0,0,0,0,2,0.026625257,0.07286321,0.2838143,0.119337216,0.16312614,0.06108681,0.24010272,0.03304437
1,0,0,0,0,0,0,0,1,2,0.011862231,0.04728707,0.40912807,0.103003964,0.10625293,0.04259128,0.2554804,0.024393985
2,0,0,0,0,0,0,1,0,2,0.008871536,0.057331488,0.4272558,0.15652652,0.054436322,0.045703884,0.2317708,0.018103722
3,0,0,0,0,0,0,1,1,2,0.0032432196,0.03009421,0.55947256,0.12042314,0.031381324,0.026437955,0.21930209,0.009645475
4,0,0,0,0,0,1,0,0,6,0.076909564,0.07284798,0.22393341,0.09630645,0.18277976,0.05544287,0.26035625,0.031423736
5,0,0,0,0,0,1,0,1,2,0.04030363,0.050498664,0.33181834,0.08219561,0.13332576,0.04122847,0.29244033,0.028189246
6,0,0,0,0,0,1,1,0,2,0.045257937,0.06565312,0.358421,0.15640798,0.06082406,0.0486106,0.23615067,0.028674472
7,0,0,0,0,0,1,1,1,2,0.019614164,0.03736465,0.49633726,0.12701258,0.038706783,0.030307608,0.2322077,0.018449241
8,0,0,1,0,0,0,0,0,3,0.039436437,0.05583707,0.20172548,0.3876399,0.051510207,0.04769409,0.09643397,0.11972285
9,0,0,1,0,0,0,0,1,3,0.020226689,0.037452385,0.2973658,0.40681365,0.034658074,0.03506826,0.08848692,0.079928294
10,0,0,1,0,0,0,1,0,3,0.016554125,0.037474018,0.24883062,0.51828396,0.015830092,0.029931413,0.07307633,0.060019486
11,0,0,1,0,0,0,1,1,3,0.007800112,0.022353813,0.3404694,0.50243974,0.009997024,0.019959843,0.06198292,0.034997087
12,0,0,1,0,0,1,0,0,3,0.21306653,0.047199525,0.16174076,0.2435613,0.07598133,0.040734485,0.09524653,0.12246952
13,0,0,1,0,0,1,0,1,3,0.13705556,0.036666386,0.2634754,0.26934615,0.05795592,0.033571836,0.09978361,0.10214513
14,0,0,1,0,0,1,1,0,3,0.13918716,0.037074585,0.20497476,0.39079925,0.020906366,0.031160483,0.07128839,0.104608975
15,0,0,1,0,0,1,1,1,3,0.08087145,0.025496459,0.3095892,0.40926823,0.014995809,0.022967208,0.06697813,0.069833435
16,0,0,2,0,0,0,0,0,3,0.010120352,0.03162047,0.18525231,0.5906756,0.01951249,0.027872073,0.07045833,0.064488456
17,0,0,2,0,0,0,0,1,3,0.004855256,0.02020149,0.2522672,0.5965408,0.0140691735,0.020162687,0.05547664,0.036426716
18,0,0,2,0,0,0,1,0,3,0.004356669,0.018234162,0.17546947,0.71055216,0.0047362368,0.014985773,0.04152485,0.030140761
19,0,0,2,0,0,0,1,1,3,0.002158127,0.011304413,0.22565375,0.69778186,0.0032583608,0.010597317,0.031422284,0.01782396
20,0,0,2,0,0,1,0,0,3,0.11339222,0.032418072,0.18014,0.42917225,0.036827415,0.028653089,0.0787411,0.10065579
21,0,0,2,0,0,1,0,1,3,0.06628164,0.024116231,0.26614082,0.45290166,0.03159565,0.02344045,0.070869274,0.06465441
22,0,0,2,0,0,1,1,0,3,0.069121376,0.021855082,0.17201939,0.5923097,0.008628195,0.018968187,0.046918876,0.07017919
23,0,0,2,0,0,1,1,1,3,0.039030652,0.015233731,0.23892984,0.60446936,0.0069203097,0.014509728,0.03865032,0.04225603
24,0,0,3,0,0,0,0,0,3,0.0015223774,0.018654235,0.22604252,0.59915024,0.0136061665,0.017122533,0.10289042,0.021011533
25,0,0,3,0,0,0,0,1,3,0.000703241,0.011721186,0.29739928,0.5791438,0.009931556,0.0122927865,0.07706689,0.011741207
26,0,0,3,0,0,0,1,0,3,0.0007168712,0.010664458,0.19045243,0.72314614,0.002791856,0.00912149,0.052523676,0.010583016
