Unnamed: 0,hr_state,sysbp_state,glucose_state,oxygen_state,diabetes_state,antibiotic_state,vaso_state,vent_state,Action_taken,beh_p_0,beh_p_1,beh_p_2,beh_p_3,beh_p_4,beh_p_5,beh_p_6,beh_p_7
0,0,0,0,0,0,0,0,0,2,0.010344897,0.07361824,0.26644945,0.199972,0.02046344,0.08019165,0.097715735,0.2512446
1,0,0,0,0,0,0,0,1,2,0.0007990205,0.04283327,0.41893336,0.09403443,0.0022880982,0.059088856,0.04809494,0.33392796
2,0,0,0,0,0,0,1,0,3,0.010778098,0.07905327,0.24114613,0.2544082,0.0129562365,0.08568892,0.120992586,0.19497654
3,0,0,0,0,0,0,1,1,2,0.0015470188,0.06615843,0.38001445,0.20173727,0.0035659105,0.08886979,0.075677596,0.18242964
4,0,0,0,0,0,1,0,0,7,0.0051745605,0.030857243,0.078860745,0.07236052,0.002581642,0.0375754,0.021145675,0.7514443
5,0,0,0,0,0,1,0,1,7,0.0001641404,0.010338782,0.08658835,0.015202904,0.00012311757,0.015595479,0.006805848,0.86518145
6,0,0,0,0,0,1,1,0,7,0.014576579,0.06026113,0.1420125,0.11145307,0.0037971665,0.0655994,0.060609363,0.54169077
7,0,0,0,0,0,1,1,1,7,0.0008457023,0.035720296,0.18861364,0.049207818,0.0004747916,0.04740877,0.028964836,0.64876413
8,0,0,1,0,0,0,0,0,3,0.007909621,0.017077206,0.16882135,0.53102136,0.0011896467,0.017171968,0.00964645,0.24716236
9,0,0,1,0,0,0,0,1,7,0.0012225888,0.015633719,0.12848632,0.32427284,0.00043089292,0.021249563,0.005228404,0.5034757
10,0,0,1,0,0,0,1,0,3,0.008119076,0.025133979,0.09451737,0.62338734,0.0013213488,0.026116118,0.015304486,0.20610029
11,0,0,1,0,0,0,1,1,3,0.0017673492,0.024934169,0.0700801,0.62955457,0.00085265964,0.033374548,0.0076557137,0.23178096
12,0,0,1,0,0,1,0,0,7,0.014398248,0.012420609,0.09476877,0.071231194,0.0009497127,0.012889446,0.0055596204,0.7877824
13,0,0,1,0,0,1,0,1,7,0.00040075462,0.004158346,0.034130864,0.01395419,6.561575e-05,0.00554278,0.0012545704,0.9404929
14,0,0,1,0,0,1,1,0,7,0.04107056,0.03438648,0.112255275,0.13322116,0.002483057,0.03244194,0.019983713,0.6241578
15,0,0,1,0,0,1,1,1,7,0.0024748913,0.021269847,0.059968434,0.075458676,0.0004899577,0.025222372,0.006631995,0.8084838
16,0,0,2,0,0,0,0,0,3,0.0044328053,0.01195476,0.22556919,0.6919241,0.00035673918,0.010822863,0.0040212194,0.050918326
17,0,0,2,0,0,0,0,1,3,0.00057806575,0.0055755917,0.025862318,0.8587895,0.00012020546,0.0073069967,0.00055884133,0.10120846
18,0,0,2,0,0,0,1,0,3,0.0032473498,0.016354049,0.060392175,0.83343405,0.00037774403,0.016925672,0.0049642697,0.06430472
19,0,0,2,0,0,0,1,1,3,0.00042022965,0.006485474,0.008309366,0.92892385,0.00016775556,0.009044539,0.00060228363,0.046046533
20,0,0,2,0,0,1,0,0,7,0.028610595,0.01402914,0.280874,0.16939504,0.000847924,0.013606083,0.004637373,0.48799974
21,0,0,2,0,0,1,0,1,7,0.0015126327,0.00564767,0.033945736,0.13875815,0.0001600898,0.008034336,0.0006702013,0.8112712
22,0,0,2,0,0,1,1,0,7,0.04880329,0.03245435,0.123769835,0.28195652,0.0021624132,0.031311788,0.011441523,0.46810028
23,0,0,2,0,0,1,1,1,7,0.0041089673,0.017893635,0.02630603,0.39147583,0.00082316133,0.023811674,0.0020245037,0.5335562
24,0,0,3,0,0,0,0,0,3,0.0026114585,0.013505981,0.46641797,0.49586454,0.00020159426,0.010911025,0.003975954,0.0065114754
25,0,0,3,0,0,0,0,1,3,0.00034614452,0.0066140005,0.03773679,0.9336966,9.3386945e-05,0.007547388,0.0003459734,0.013619636
26,0,0,3,0,0,0,1,0,3,0.0016467733,0.021204975,0.10583231,0.8314043,0.0002333446,0.021720318,0.004818049,0.013139844
27,0,0,3,0,0,0,1,1,3,0.00014888606,0.006579346,0.0077949213,0.96764416,9.792469e-05,0.008914177,0.00030044475,0.008520045
28,0,0,3,0,0,1,0,0,2,0.032294367,0.016699927,0.6935991,0.15689234,0.00060601835,0.013614019,0.003831164,0.08246323
29,0,0,3,0,0,1,0,1,3,0.004670318,0.015001401,0.117446736,0.47994238,0.00038885334,0.018460702,0.00075699395,0.3633326
30,0,0,3,0,0,1,1,0,3,0.048255015,0.050973836,0.24089785,0.40963334,0.0017855417,0.046866305,0.009927934,0.19166021
31,0,0,3,0,0,1,1,1,3,0.003951163,0.023263182,0.030570967,0.70482457,0.00085417466,0.030126443,0.0010282709,0.20538121
32,0,0,4,0,0,0,0,0,2,0.0012167781,0.010415643,0.7658123,0.21092398,6.865169e-05,0.0072815055,0.0035621105,0.00071897585
33,0,0,4,0,0,0,0,1,3,0.00025846364,0.008892237,0.08105453,0.8986724,5.9367656e-05,0.008552209,0.00033152054,0.0021792403
34,0,0,4,0,0,0,1,0,3,0.0010929672,0.02630243,0.26595217,0.67274874,0.00012134366,0.024971304,0.006195489,0.002615587
35,0,0,4,0,0,0,1,1,3,7.637526e-05,0.007461884,0.011779177,0.969752,4.924667e-05,0.009082122,0.00021654097,0.0015825579
36,0,0,4,0,0,1,0,0,2,0.012729939,0.00904724,0.90107554,0.063322105,0.00015694773,0.0063639986,0.0019812323,0.0053230454
37,0,0,4,0,0,1,0,1,3,0.0050966856,0.019570218,0.2721482,0.6186365,0.00027404557,0.020157265,0.00057372503,0.06354332
38,0,0,4,0,0,1,1,0,2,0.026769536,0.050652973,0.47439298,0.36534002,0.00072208553,0.043578897,0.0077262362,0.030817188
39,0,0,4,0,0,1,1,1,3,0.0025299431,0.02493568,0.04312694,0.8555204,0.00042699918,0.029030662,0.0005574781,0.04387194
40,0,0,0,1,0,0,0,0,2,0.010344897,0.07361824,0.26644945,0.199972,0.02046344,0.08019165,0.097715735,0.2512446
41,0,0,0,1,0,0,0,1,2,0.0007990205,0.04283327,0.41893336,0.09403443,0.0022880982,0.059088856,0.04809494,0.33392796
42,0,0,0,1,0,0,1,0,3,0.010778098,0.07905327,0.24114613,0.2544082,0.0129562365,0.08568892,0.120992586,0.19497654
43,0,0,0,1,0,0,1,1,2,0.0015470188,0.06615843,0.38001445,0.20173727,0.0035659105,0.08886979,0.075677596,0.18242964
44,0,0,0,1,0,1,0,0,7,0.0051745605,0.030857243,0.078860745,0.07236052,0.002581642,0.0375754,0.021145675,0.7514443
45,0,0,0,1,0,1,0,1,7,0.0001641404,0.010338782,0.08658835,0.015202904,0.00012311757,0.015595479,0.006805848,0.86518145
46,0,0,0,1,0,1,1,0,7,0.014576579,0.06026113,0.1420125,0.11145307,0.0037971665,0.0655994,0.060609363,0.54169077
47,0,0,0,1,0,1,1,1,7,0.0008457023,0.035720296,0.18861364,0.049207818,0.0004747916,0.04740877,0.028964836,0.64876413
48,0,0,1,1,0,0,0,0,3,0.007909621,0.017077206,0.16882135,0.53102136,0.0011896467,0.017171968,0.00964645,0.24716236
49,0,0,1,1,0,0,0,1,7,0.0012225888,0.015633719,0.12848632,0.32427284,0.00043089292,0.021249563,0.005228404,0.5034757
50,0,0,1,1,0,0,1,0,3,0.008119076,0.025133979,0.09451737,0.62338734,0.0013213488,0.026116118,0.015304486,0.20610029
51,0,0,1,1,0,0,1,1,3,0.0017673492,0.024934169,0.0700801,0.62955457,0.00085265964,0.033374548,0.0076557137,0.23178096
52,0,0,1,1,0,1,0,0,7,0.014398248,0.012420609,0.09476877,0.071231194,0.0009497127,0.012889446,0.0055596204,0.7877824
53,0,0,1,1,0,1,0,1,7,0.00040075462,0.004158346,0.034130864,0.01395419,6.561575e-05,0.00554278,0.0012545704,0.9404929
