Unnamed: 0,hr_state,sysbp_state,glucose_state,oxygen_state,diabetes_state,antibiotic_state,vaso_state,vent_state,Action_taken,beh_p_0,beh_p_1,beh_p_2,beh_p_3,beh_p_4,beh_p_5,beh_p_6,beh_p_7
0,0,0,0,0,0,0,0,0,6,0.022266187,0.047172774,0.20032288,0.23044635,0.06845503,0.060834963,0.2742858,0.09621602
1,0,0,0,0,0,0,0,1,6,0.006094384,0.032002743,0.2033427,0.24337456,0.0131482305,0.042144716,0.30877662,0.1511161
2,0,0,0,0,0,0,1,0,3,0.040870823,0.044077687,0.08493513,0.47857356,0.0060128537,0.050849177,0.10828823,0.18639259
3,0,0,0,0,0,0,1,1,3,0.011506208,0.03307986,0.07956467,0.5122112,0.0009878379,0.035181254,0.10963849,0.21783039
4,0,0,0,0,0,1,0,0,6,0.06322253,0.039489955,0.08869632,0.12636212,0.03768887,0.056778014,0.54699093,0.040771328
5,0,0,0,0,0,1,0,1,6,0.021955669,0.029962813,0.088209786,0.13205275,0.007583864,0.047274757,0.5916704,0.081289984
6,0,0,0,0,0,1,1,0,3,0.11902658,0.050277114,0.06417871,0.3555497,0.004022825,0.061793447,0.23613268,0.10901893
7,0,0,0,0,0,1,1,1,3,0.040688,0.041632894,0.057068747,0.3815783,0.00069882016,0.05191683,0.25182697,0.17458953
8,0,0,1,0,0,0,0,0,3,0.0065147737,0.011927196,0.041332785,0.7632496,0.0072419103,0.015088378,0.042960353,0.111685105
9,0,0,1,0,0,0,0,1,3,0.0011086337,0.006105108,0.032139137,0.80112666,0.0013234909,0.008133106,0.03737199,0.112691864
10,0,0,1,0,0,0,1,0,3,0.010241825,0.005767156,0.01005699,0.86340046,0.00041004684,0.006599106,0.008176661,0.09534778
11,0,0,1,0,0,0,1,1,3,0.0018568581,0.0031680374,0.007073062,0.9003994,5.965859e-05,0.0035137613,0.0060486384,0.077880576
12,0,0,1,0,0,1,0,0,3,0.10155886,0.016238475,0.02698238,0.62055963,0.007809103,0.022684002,0.1110924,0.0930751
13,0,0,1,0,0,1,0,1,3,0.02191949,0.010005108,0.022653162,0.70135456,0.0015994193,0.015836986,0.10281246,0.12381877
14,0,0,1,0,0,1,1,0,3,0.11102396,0.008059857,0.008757678,0.7597437,0.0004078556,0.009664739,0.018255485,0.08408684
15,0,0,1,0,0,1,1,1,3,0.02429697,0.0052645435,0.0062932516,0.848297,6.806224e-05,0.0065868674,0.015576653,0.09361668
16,0,0,2,0,0,0,0,0,3,0.0001806192,0.0036916854,0.00850632,0.9168977,0.0006740598,0.0045601754,0.032253154,0.03323627
17,0,0,2,0,0,0,0,1,3,2.5309238e-05,0.001445172,0.0051105986,0.94394636,0.000112915695,0.0019546426,0.01935329,0.028051797
18,0,0,2,0,0,0,1,0,3,0.00036802504,0.0016618344,0.0021852653,0.9644728,4.243438e-05,0.001878155,0.00535009,0.024041455
19,0,0,2,0,0,0,1,1,3,5.5360862e-05,0.00065382355,0.0011075679,0.9770174,4.9931327e-06,0.0007705375,0.0024727585,0.017917406
20,0,0,2,0,0,1,0,0,3,0.0068322504,0.006002083,0.006507788,0.8548296,0.0010202504,0.008013862,0.08565354,0.031140497
21,0,0,2,0,0,1,0,1,3,0.001012637,0.0025755446,0.0039906874,0.9074855,0.00017289542,0.004012158,0.05197339,0.028777156
22,0,0,2,0,0,1,1,0,3,0.010627847,0.0025999902,0.0021368628,0.9469791,6.195465e-05,0.002984395,0.01194394,0.022665739
23,0,0,2,0,0,1,1,1,3,0.0016009469,0.0010863694,0.0010235385,0.96955407,7.3229717e-06,0.0013829793,0.005742971,0.019601831
24,0,0,3,0,0,0,0,0,3,3.728996e-06,0.0012140461,0.0018130995,0.94496334,7.1258786e-05,0.0016010782,0.041156825,0.00917662
25,0,0,3,0,0,0,0,1,3,5.073894e-07,0.0004151875,0.00093484117,0.9710419,1.0835745e-05,0.00060709397,0.019298289,0.007691261
26,0,0,3,0,0,0,1,0,3,8.123032e-06,0.000530042,0.00048981706,0.9859542,4.3156774e-06,0.00063608855,0.005939991,0.0064373855
27,0,0,3,0,0,0,1,1,3,1.1647891e-06,0.00017866054,0.00020692754,0.992392,4.5094288e-07,0.00023231831,0.0021372286,0.004851264
28,0,0,3,0,0,1,0,0,3,0.00017244603,0.0020031885,0.0014581202,0.88405865,0.00011865862,0.0028076668,0.10220067,0.007180628
29,0,0,3,0,0,1,0,1,3,2.4013114e-05,0.00071283255,0.0007488414,0.9449773,1.7012104e-05,0.0011719018,0.046187766,0.006160295
