Unnamed: 0,hr_state,sysbp_state,glucose_state,oxygen_state,diabetes_state,antibiotic_state,vaso_state,vent_state,Action_taken,beh_p_0,beh_p_1,beh_p_2,beh_p_3,beh_p_4,beh_p_5,beh_p_6,beh_p_7
0,0,0,0,0,0,0,0,0,2,0.032573603,0.03848385,0.49054816,0.11389797,0.1241235,0.038419656,0.13162972,0.030323582
1,0,0,0,0,0,0,0,1,2,0.029438037,0.02742671,0.47402665,0.21207929,0.12452012,0.028398938,0.057249967,0.046860307
2,0,0,0,0,0,0,1,0,3,0.030219393,0.048841678,0.27658567,0.29293355,0.021727232,0.04406578,0.24769089,0.037935678
3,0,0,0,0,0,0,1,1,3,0.022190021,0.03644647,0.25346458,0.46104047,0.0223174,0.037120804,0.12146119,0.045958977
4,0,0,0,0,0,1,0,0,2,0.08419718,0.028030178,0.5581437,0.028942306,0.16839556,0.02685159,0.059346206,0.04609338
5,0,0,0,0,0,1,0,1,2,0.05805563,0.022116076,0.54141206,0.057014264,0.17287548,0.021799617,0.032813355,0.09391353
6,0,0,0,0,0,1,1,0,2,0.12200998,0.04920742,0.38943526,0.118630685,0.043734096,0.04485212,0.16708267,0.06504777
7,0,0,0,0,0,1,1,1,2,0.07110826,0.041599587,0.38141793,0.2018006,0.047997456,0.042124834,0.10675764,0.107193775
8,0,0,1,0,0,0,0,0,2,0.11141293,0.018340481,0.51062155,0.21934035,0.024633339,0.017838439,0.034322057,0.063490845
9,0,0,1,0,0,0,0,1,3,0.0986503,0.01416526,0.28656703,0.43641716,0.032540128,0.01491211,0.012160015,0.10458813
10,0,0,1,0,0,0,1,0,3,0.066642776,0.024086012,0.23099059,0.5188481,0.0050577223,0.020140873,0.08006844,0.054165434
11,0,0,1,0,0,0,1,1,3,0.04289675,0.015350538,0.12124891,0.7149889,0.005704605,0.014971923,0.02597058,0.058867823
12,0,0,1,0,0,1,0,0,2,0.3158737,0.011691808,0.4631175,0.04000838,0.035266753,0.012223737,0.011996464,0.109821595
13,0,0,1,0,0,1,0,1,2,0.24587274,0.011244181,0.31753308,0.097629786,0.054101545,0.012309538,0.00620965,0.25509953
14,0,0,1,0,0,1,1,0,0,0.32404298,0.023049524,0.2934326,0.16653475,0.011716738,0.021346428,0.044939637,0.114937335
15,0,0,1,0,0,1,1,1,3,0.2079094,0.020051248,0.2063765,0.3078877,0.016959662,0.020940758,0.022900805,0.19697389
16,0,0,2,0,0,0,0,0,2,0.07339245,0.011028255,0.6632647,0.17247047,0.011742036,0.010573437,0.021327494,0.036201224
17,0,0,2,0,0,0,0,1,3,0.08138576,0.009747922,0.36335227,0.43381518,0.024208039,0.010207808,0.0071235895,0.07015948
18,0,0,2,0,0,0,1,0,3,0.04717763,0.016129171,0.3067797,0.5215109,0.002570083,0.012639092,0.058702536,0.03449095
19,0,0,2,0,0,0,1,1,3,0.033702206,0.009362764,0.13649413,0.75536543,0.0034761913,0.008616347,0.014262466,0.03872048
20,0,0,2,0,0,1,0,0,2,0.2496693,0.0066931606,0.61403257,0.026422258,0.020721177,0.007401863,0.0065707867,0.06848894
21,0,0,2,0,0,1,0,1,2,0.25853387,0.0073983734,0.40675825,0.08331931,0.04705483,0.0085674785,0.0031122675,0.18525563
22,0,0,2,0,0,1,1,0,2,0.28495052,0.015539071,0.41817233,0.14566061,0.0074237147,0.014072495,0.02979763,0.08438371
