Unnamed: 0,hr_state,sysbp_state,glucose_state,oxygen_state,diabetes_state,antibiotic_state,vaso_state,vent_state,Action_taken,beh_p_0,beh_p_1,beh_p_2,beh_p_3,beh_p_4,beh_p_5,beh_p_6,beh_p_7
0,0,0,0,0,0,0,0,0,2,0.0016993514,0.03898408,0.46316293,0.06301326,0.021720443,0.042010434,0.21313326,0.15627623
1,0,0,0,0,0,0,0,1,2,0.0035754368,0.037409265,0.4173345,0.05021148,0.020470317,0.03913649,0.20409517,0.22776732
2,0,0,0,0,0,0,1,0,2,0.004204732,0.034688834,0.46555927,0.033193197,0.0077612894,0.03378849,0.3578225,0.062981606
3,0,0,0,0,0,0,1,1,2,0.009843795,0.04011422,0.43386036,0.042592995,0.01159841,0.038427006,0.28838065,0.13518262
4,0,0,0,0,0,1,0,0,7,0.009426087,0.032924414,0.27254832,0.045535523,0.026907884,0.03440378,0.26300067,0.3152533
5,0,0,0,0,0,1,0,1,7,0.011819377,0.028885495,0.21431498,0.027696885,0.024443464,0.029231096,0.26671982,0.39688885
6,0,0,0,0,0,1,1,0,6,0.015910687,0.024399627,0.2782675,0.017320387,0.0057429327,0.023436215,0.43618354,0.19873917
7,0,0,0,0,0,1,1,1,6,0.019759849,0.023228776,0.20146152,0.014743903,0.0068568494,0.021645768,0.36012158,0.35218176
8,0,0,1,0,0,0,0,0,3,0.0092813475,0.022706116,0.16298309,0.75884557,0.005637841,0.021951227,0.006312869,0.012282029
9,0,0,1,0,0,0,0,1,3,0.0038464777,0.020327685,0.13816649,0.788767,0.0039302413,0.020467408,0.0047508464,0.019743832
10,0,0,1,0,0,0,1,0,3,0.0034649447,0.0128601985,0.08652709,0.8824063,0.0008094258,0.010811887,0.00087979436,0.0022403859
11,0,0,1,0,0,0,1,1,3,0.001577176,0.011661024,0.078603126,0.8911099,0.0008030192,0.010732691,0.00081616174,0.004697045
12,0,0,1,0,0,1,0,0,3,0.053225912,0.024236191,0.21514258,0.596642,0.0058795176,0.024706962,0.013986858,0.06618009
13,0,0,1,0,0,1,0,1,3,0.015236847,0.025256341,0.19469151,0.6209914,0.004276037,0.025331179,0.012116836,0.10209982
14,0,0,1,0,0,1,1,0,3,0.03416759,0.024897143,0.17449485,0.69605136,0.001578589,0.02179863,0.006391695,0.040620025
15,0,0,1,0,0,1,1,1,3,0.013902909,0.025321433,0.15297793,0.69399107,0.0019032931,0.023000836,0.0061383443,0.08276425
